j_name,j_code,j_url,j_big_type,j_small_type
西域研究,XYYJ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=XYYJ&NaviLink=%e5%8e%86%e5%8f%b2(%e9%99%a4%e4%b8%ad%e5%9b%bd%e5%ad%a6%e3%80%81%e6%b1%89%e5%ad%a6%e5%92%8c%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4)-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030033%253F%26OrderBy%3didno%7c%e8%a5%bf%e5%9f%9f%e7%a0%94%e7%a9%b6,['文化理论/新闻事业'],历史(除中国学、汉学和文物考古)
史学理论研究,SXLL,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=SXLL&NaviLink=%e5%8e%86%e5%8f%b2(%e9%99%a4%e4%b8%ad%e5%9b%bd%e5%ad%a6%e3%80%81%e6%b1%89%e5%ad%a6%e5%92%8c%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4)-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030033%253F%26OrderBy%3didno%7c%e5%8f%b2%e5%ad%a6%e7%90%86%e8%ae%ba%e7%a0%94%e7%a9%b6,['文化理论/新闻事业'],历史(除中国学、汉学和文物考古)
民国档案,GMDA,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=GMDA&NaviLink=%e5%8e%86%e5%8f%b2(%e9%99%a4%e4%b8%ad%e5%9b%bd%e5%ad%a6%e3%80%81%e6%b1%89%e5%ad%a6%e5%92%8c%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4)-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030033%253F%26OrderBy%3didno%7c%e6%b0%91%e5%9b%bd%e6%a1%a3%e6%a1%88,['文化理论/新闻事业'],历史(除中国学、汉学和文物考古)
历史档案,LSDA,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=LSDA&NaviLink=%e5%8e%86%e5%8f%b2(%e9%99%a4%e4%b8%ad%e5%9b%bd%e5%ad%a6%e3%80%81%e6%b1%89%e5%ad%a6%e5%92%8c%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4)-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030033%253F%26OrderBy%3didno%7c%e5%8e%86%e5%8f%b2%e6%a1%a3%e6%a1%88,['文化理论/新闻事业'],历史(除中国学、汉学和文物考古)
中国史研究,ZGSJ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZGSJ&NaviLink=%e5%8e%86%e5%8f%b2(%e9%99%a4%e4%b8%ad%e5%9b%bd%e5%ad%a6%e3%80%81%e6%b1%89%e5%ad%a6%e5%92%8c%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4)-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030033%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e5%8f%b2%e7%a0%94%e7%a9%b6,['文化理论/新闻事业'],历史(除中国学、汉学和文物考古)
民俗研究,MSYA,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=MSYA&NaviLink=%e5%8e%86%e5%8f%b2(%e9%99%a4%e4%b8%ad%e5%9b%bd%e5%ad%a6%e3%80%81%e6%b1%89%e5%ad%a6%e5%92%8c%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4)-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030033%253F%26OrderBy%3didno%7c%e6%b0%91%e4%bf%97%e7%a0%94%e7%a9%b6,['文化理论/新闻事业'],历史(除中国学、汉学和文物考古)
安徽史学,AFSX,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=AFSX&NaviLink=%e5%8e%86%e5%8f%b2(%e9%99%a4%e4%b8%ad%e5%9b%bd%e5%ad%a6%e3%80%81%e6%b1%89%e5%ad%a6%e5%92%8c%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4)-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030033%253F%26OrderBy%3didno%7c%e5%ae%89%e5%be%bd%e5%8f%b2%e5%ad%a6,['文化理论/新闻事业'],历史(除中国学、汉学和文物考古)
中国社会经济史研究,ZSJY,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZSJY&NaviLink=%e5%8e%86%e5%8f%b2(%e9%99%a4%e4%b8%ad%e5%9b%bd%e5%ad%a6%e3%80%81%e6%b1%89%e5%ad%a6%e5%92%8c%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4)-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030033%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e7%a4%be%e4%bc%9a%e7%bb%8f%e6%b5%8e%e5%8f%b2%e7%a0%94%e7%a9%b6,['文化理论/新闻事业'],历史(除中国学、汉学和文物考古)
中国藏学,CTRC,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=CTRC&NaviLink=%e5%8e%86%e5%8f%b2(%e9%99%a4%e4%b8%ad%e5%9b%bd%e5%ad%a6%e3%80%81%e6%b1%89%e5%ad%a6%e5%92%8c%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4)-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030033%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e8%97%8f%e5%ad%a6,['文化理论/新闻事业'],历史(除中国学、汉学和文物考古)
史学史研究,SYSJ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=SYSJ&NaviLink=%e5%8e%86%e5%8f%b2(%e9%99%a4%e4%b8%ad%e5%9b%bd%e5%ad%a6%e3%80%81%e6%b1%89%e5%ad%a6%e5%92%8c%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4)-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030033%253F%26OrderBy%3didno%7c%e5%8f%b2%e5%ad%a6%e5%8f%b2%e7%a0%94%e7%a9%b6,['文化理论/新闻事业'],历史(除中国学、汉学和文物考古)
中华文化论坛,ZHWL,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZHWL&NaviLink=%e4%b8%ad%e5%9b%bd%e5%ad%a6%e3%80%81%e6%b1%89%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030034%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%8d%8e%e6%96%87%e5%8c%96%e8%ae%ba%e5%9d%9b,['文化理论/新闻事业'],中国学、汉学
文献,WNXI,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=WNXI&NaviLink=%e4%b8%ad%e5%9b%bd%e5%ad%a6%e3%80%81%e6%b1%89%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030034%253F%26OrderBy%3didno%7c%e6%96%87%e7%8c%ae,['文化理论/新闻事业'],中国学、汉学
中国典籍与文化,DJWH,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=59&BaseID=DJWH&NaviLink=%e4%b8%ad%e5%9b%bd%e5%ad%a6%e3%80%81%e6%b1%89%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030034%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e5%85%b8%e7%b1%8d%e4%b8%8e%e6%96%87%e5%8c%96,['文化理论/新闻事业'],中国学、汉学
文物,WENW,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=WENW&NaviLink=%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030035%253F%26OrderBy%3didno%7c%e6%96%87%e7%89%a9,['文化理论/新闻事业'],文物考古
考古学报,KGXB,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=KGXB&NaviLink=%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030035%253F%26OrderBy%3didno%7c%e8%80%83%e5%8f%a4%e5%ad%a6%e6%8a%a5,['文化理论/新闻事业'],文物考古
考古,KAGU,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=KAGU&NaviLink=%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030035%253F%26OrderBy%3didno%7c%e8%80%83%e5%8f%a4,['文化理论/新闻事业'],文物考古
江汉考古,JHKG,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=JHKG&NaviLink=%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030035%253F%26OrderBy%3didno%7c%e6%b1%9f%e6%b1%89%e8%80%83%e5%8f%a4,['文化理论/新闻事业'],文物考古
故宫博物院院刊,GGBW,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=GGBW&NaviLink=%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030035%253F%26OrderBy%3didno%7c%e6%95%85%e5%ae%ab%e5%8d%9a%e7%89%a9%e9%99%a2%e9%99%a2%e5%88%8a,['文化理论/新闻事业'],文物考古
中原文物,ZYWW,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZYWW&NaviLink=%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030035%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%8e%9f%e6%96%87%e7%89%a9,['文化理论/新闻事业'],文物考古
华夏考古,HXKG,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=HXKG&NaviLink=%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030035%253F%26OrderBy%3didno%7c%e5%8d%8e%e5%a4%8f%e8%80%83%e5%8f%a4,['文化理论/新闻事业'],文物考古
北方文物,BJWW,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=BJWW&NaviLink=%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030035%253F%26OrderBy%3didno%7c%e5%8c%97%e6%96%b9%e6%96%87%e7%89%a9,['文化理论/新闻事业'],文物考古
中国国家博物馆馆刊,ZLBK,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZLBK&NaviLink=%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030035%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e5%9b%bd%e5%ae%b6%e5%8d%9a%e7%89%a9%e9%a6%86%e9%a6%86%e5%88%8a,['文化理论/新闻事业'],文物考古
农业考古,NOSE,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=59&BaseID=NOSE&NaviLink=%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030035%253F%26OrderBy%3didno%7c%e5%86%9c%e4%b8%9a%e8%80%83%e5%8f%a4,['文化理论/新闻事业'],文物考古
东南文化,DNWH,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=DNWH&NaviLink=%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030035%253F%26OrderBy%3didno%7c%e4%b8%9c%e5%8d%97%e6%96%87%e5%8c%96,['文化理论/新闻事业'],文物考古
四川文物,SCWW,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=SCWW&NaviLink=%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030035%253F%26OrderBy%3didno%7c%e5%9b%9b%e5%b7%9d%e6%96%87%e7%89%a9,['文化理论/新闻事业'],文物考古
考古与文物,KGYW,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=KGYW&NaviLink=%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030035%253F%26OrderBy%3didno%7c%e8%80%83%e5%8f%a4%e4%b8%8e%e6%96%87%e7%89%a9,['文化理论/新闻事业'],文物考古
文物保护与考古科学,WWBF,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=WWBF&NaviLink=%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030035%253F%26OrderBy%3didno%7c%e6%96%87%e7%89%a9%e4%bf%9d%e6%8a%a4%e4%b8%8e%e8%80%83%e5%8f%a4%e7%a7%91%e5%ad%a6,['文化理论/新闻事业'],文物考古
敦煌研究,DHYJ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=DHYJ&NaviLink=%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030035%253F%26OrderBy%3didno%7c%e6%95%a6%e7%85%8c%e7%a0%94%e7%a9%b6,['文化理论/新闻事业'],文物考古
南方文物,LFWW,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=LFWW&NaviLink=%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030035%253F%26OrderBy%3didno%7c%e5%8d%97%e6%96%b9%e6%96%87%e7%89%a9,['文化理论/新闻事业'],文物考古
敦煌学辑刊,DHXJ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=DHXJ&NaviLink=%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030035%253F%26OrderBy%3didno%7c%e6%95%a6%e7%85%8c%e5%ad%a6%e8%be%91%e5%88%8a,['文化理论/新闻事业'],文物考古
文博,WEBO,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=WEBO&NaviLink=%e6%96%87%e7%89%a9%e8%80%83%e5%8f%a4-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00030035%253F%26OrderBy%3didno%7c%e6%96%87%e5%8d%9a,['文化理论/新闻事业'],文物考古
系统工程理论与实践,XTLL,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=XTLL&NaviLink=%e8%87%aa%e7%84%b6%e7%a7%91%e5%ad%a6%e6%80%bb%e8%ae%ba-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00040002%253F%26OrderBy%3didno%7c%e7%b3%bb%e7%bb%9f%e5%b7%a5%e7%a8%8b%e7%90%86%e8%ae%ba%e4%b8%8e%e5%ae%9e%e8%b7%b5,['综合性理工农医'],自然科学总论
系统工程,GCXT,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=GCXT&NaviLink=%e8%87%aa%e7%84%b6%e7%a7%91%e5%ad%a6%e6%80%bb%e8%ae%ba-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00040002%253F%26OrderBy%3didno%7c%e7%b3%bb%e7%bb%9f%e5%b7%a5%e7%a8%8b,['综合性理工农医'],自然科学总论
系统工程学报,XTGC,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=XTGC&NaviLink=%e8%87%aa%e7%84%b6%e7%a7%91%e5%ad%a6%e6%80%bb%e8%ae%ba-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00040002%253F%26OrderBy%3didno%7c%e7%b3%bb%e7%bb%9f%e5%b7%a5%e7%a8%8b%e5%ad%a6%e6%8a%a5,['综合性理工农医'],自然科学总论
中国科学院院刊,KYYX,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=KYYX&NaviLink=%e8%87%aa%e7%84%b6%e7%a7%91%e5%ad%a6%e6%80%bb%e8%ae%ba-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00040002%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e7%a7%91%e5%ad%a6%e9%99%a2%e9%99%a2%e5%88%8a,['综合性理工农医'],自然科学总论
中国科学基金,ZKJJ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZKJJ&NaviLink=%e8%87%aa%e7%84%b6%e7%a7%91%e5%ad%a6%e6%80%bb%e8%ae%ba-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00040002%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e7%a7%91%e5%ad%a6%e5%9f%ba%e9%87%91,['综合性理工农医'],自然科学总论
系统管理学报,XTGL,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=59&BaseID=XTGL&NaviLink=%e8%87%aa%e7%84%b6%e7%a7%91%e5%ad%a6%e6%80%bb%e8%ae%ba-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00040002%253F%26OrderBy%3didno%7c%e7%b3%bb%e7%bb%9f%e7%ae%a1%e7%90%86%e5%ad%a6%e6%8a%a5,['综合性理工农医'],自然科学总论
科技导报,KJDB,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=KJDB&NaviLink=%e8%87%aa%e7%84%b6%e7%a7%91%e5%ad%a6%e6%80%bb%e8%ae%ba-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00040002%253F%26OrderBy%3didno%7c%e7%a7%91%e6%8a%80%e5%af%bc%e6%8a%a5,['综合性理工农医'],自然科学总论
自然辩证法研究,ZRBZ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZRBZ&NaviLink=%e8%87%aa%e7%84%b6%e7%a7%91%e5%ad%a6%e6%80%bb%e8%ae%ba-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00040002%253F%26OrderBy%3didno%7c%e8%87%aa%e7%84%b6%e8%be%a9%e8%af%81%e6%b3%95%e7%a0%94%e7%a9%b6,['综合性理工农医'],自然科学总论
科学技术哲学研究,KXBZ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=KXBZ&NaviLink=%e8%87%aa%e7%84%b6%e7%a7%91%e5%ad%a6%e6%80%bb%e8%ae%ba-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00040002%253F%26OrderBy%3didno%7c%e7%a7%91%e5%ad%a6%e6%8a%80%e6%9c%af%e5%93%b2%e5%ad%a6%e7%a0%94%e7%a9%b6,['综合性理工农医'],自然科学总论
自然辩证法通讯,ZRBT,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZRBT&NaviLink=%e8%87%aa%e7%84%b6%e7%a7%91%e5%ad%a6%e6%80%bb%e8%ae%ba-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00040002%253F%26OrderBy%3didno%7c%e8%87%aa%e7%84%b6%e8%be%a9%e8%af%81%e6%b3%95%e9%80%9a%e8%ae%af,['综合性理工农医'],自然科学总论
系统科学学报,XTBZ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=XTBZ&NaviLink=%e8%87%aa%e7%84%b6%e7%a7%91%e5%ad%a6%e6%80%bb%e8%ae%ba-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00040002%253F%26OrderBy%3didno%7c%e7%b3%bb%e7%bb%9f%e7%a7%91%e5%ad%a6%e5%ad%a6%e6%8a%a5,['综合性理工农医'],自然科学总论
实验室研究与探索,SYSY,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=SYSY&NaviLink=%e8%87%aa%e7%84%b6%e7%a7%91%e5%ad%a6%e6%80%bb%e8%ae%ba-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00040002%253F%26OrderBy%3didno%7c%e5%ae%9e%e9%aa%8c%e5%ae%a4%e7%a0%94%e7%a9%b6%e4%b8%8e%e6%8e%a2%e7%b4%a2,['综合性理工农医'],自然科学总论
复杂系统与复杂性科学,FZXT,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=59&BaseID=FZXT&NaviLink=%e8%87%aa%e7%84%b6%e7%a7%91%e5%ad%a6%e6%80%bb%e8%ae%ba-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00040002%253F%26OrderBy%3didno%7c%e5%a4%8d%e6%9d%82%e7%b3%bb%e7%bb%9f%e4%b8%8e%e5%a4%8d%e6%9d%82%e6%80%a7%e7%a7%91%e5%ad%a6,['综合性理工农医'],自然科学总论
实验技术与管理,SYJL,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=SYJL&NaviLink=%e8%87%aa%e7%84%b6%e7%a7%91%e5%ad%a6%e6%80%bb%e8%ae%ba-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00040002%253F%26OrderBy%3didno%7c%e5%ae%9e%e9%aa%8c%e6%8a%80%e6%9c%af%e4%b8%8e%e7%ae%a1%e7%90%86,['综合性理工农医'],自然科学总论
科普研究,KUYT,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=KUYT&NaviLink=%e8%87%aa%e7%84%b6%e7%a7%91%e5%ad%a6%e6%80%bb%e8%ae%ba-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00040002%253F%26OrderBy%3didno%7c%e7%a7%91%e6%99%ae%e7%a0%94%e7%a9%b6,['综合性理工农医'],自然科学总论
自然科学史研究,ZRKY,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZRKY&NaviLink=%e8%87%aa%e7%84%b6%e7%a7%91%e5%ad%a6%e6%80%bb%e8%ae%ba-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00040002%253F%26OrderBy%3didno%7c%e8%87%aa%e7%84%b6%e7%a7%91%e5%ad%a6%e5%8f%b2%e7%a0%94%e7%a9%b6,['综合性理工农医'],自然科学总论
中国科技史杂志,ZGKS,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=ZGKS&NaviLink=%e8%87%aa%e7%84%b6%e7%a7%91%e5%ad%a6%e6%80%bb%e8%ae%ba-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00040002%253F%26OrderBy%3didno%7c%e4%b8%ad%e5%9b%bd%e7%a7%91%e6%8a%80%e5%8f%b2%e6%9d%82%e5%bf%97,['综合性理工农医'],自然科学总论
计算数学,JSSX,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=JSSX&NaviLink=%e6%95%b0%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00040003%253F%26OrderBy%3didno%7c%e8%ae%a1%e7%ae%97%e6%95%b0%e5%ad%a6,['综合性理工农医'],数学
数学学报(中文版),SXXB,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=SXXB&NaviLink=%e6%95%b0%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00040003%253F%26OrderBy%3didno%7c%e6%95%b0%e5%ad%a6%e5%ad%a6%e6%8a%a5(%e4%b8%ad%e6%96%87%e7%89%88),['综合性理工农医'],数学
应用数学学报,YYSU,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=YYSU&NaviLink=%e6%95%b0%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00040003%253F%26OrderBy%3didno%7c%e5%ba%94%e7%94%a8%e6%95%b0%e5%ad%a6%e5%ad%a6%e6%8a%a5,['综合性理工农医'],数学
模糊系统与数学,MUTE,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=MUTE&NaviLink=%e6%95%b0%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00040003%253F%26OrderBy%3didno%7c%e6%a8%a1%e7%b3%8a%e7%b3%bb%e7%bb%9f%e4%b8%8e%e6%95%b0%e5%ad%a6,['综合性理工农医'],数学
系统科学与数学,STYS,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=STYS&NaviLink=%e6%95%b0%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00040003%253F%26OrderBy%3didno%7c%e7%b3%bb%e7%bb%9f%e7%a7%91%e5%ad%a6%e4%b8%8e%e6%95%b0%e5%ad%a6,['综合性理工农医'],数学
数学进展,SXJZ,https://epub.cnki.net/kns/oldnavi/n_item.aspx?NaviID=31&BaseID=SXJZ&NaviLink=%e6%95%b0%e5%ad%a6-%2fkns%2foldnavi%2fn_list.aspx%3fNaviID%3d31%26Field%3dhx_sort%26Value%3d00040003%253F%26OrderBy%3didno%7c%e6%95%b0%e5%ad%a6%e8%bf%9b%e5%b1%95,['综合性理工农医'],数学
